region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Distrito Federal,2020-09-24,,estimate,-0.021,-0.021,0.009,-0.036,-0.026,-0.023,-0.019,-0.016,-0.008
Distrito Federal,2020-09-25,,estimate,-0.02,-0.021,0.008,-0.035,-0.026,-0.022,-0.018,-0.015,-0.008
Distrito Federal,2020-09-26,,estimate,-0.02,-0.02,0.008,-0.033,-0.025,-0.022,-0.018,-0.015,-0.008
Distrito Federal,2020-09-27,,estimate,-0.019,-0.02,0.008,-0.032,-0.024,-0.021,-0.018,-0.015,-0.008
Distrito Federal,2020-09-28,,estimate,-0.019,-0.019,0.007,-0.031,-0.023,-0.021,-0.017,-0.015,-0.007
Distrito Federal,2020-09-29,,estimate,-0.019,-0.018,0.007,-0.03,-0.023,-0.02,-0.017,-0.014,-0.007
Distrito Federal,2020-09-30,,estimate,-0.018,-0.018,0.007,-0.029,-0.022,-0.02,-0.016,-0.014,-0.006
Distrito Federal,2020-10-01,,estimate,-0.018,-0.017,0.007,-0.028,-0.022,-0.019,-0.016,-0.013,-0.004
Distrito Federal,2020-10-02,,estimate,-0.017,-0.017,0.007,-0.027,-0.021,-0.019,-0.016,-0.013,-0.003
Distrito Federal,2020-10-03,,estimate,-0.017,-0.016,0.008,-0.027,-0.021,-0.018,-0.015,-0.012,-0.002
Distrito Federal,2020-10-04,,estimate,-0.016,-0.015,0.008,-0.026,-0.02,-0.018,-0.015,-0.012,-0.002
Distrito Federal,2020-10-05,,estimate,-0.016,-0.015,0.008,-0.026,-0.02,-0.018,-0.015,-0.011,-0.001
Distrito Federal,2020-10-06,,estimate,-0.016,-0.015,0.008,-0.026,-0.02,-0.017,-0.014,-0.011,0
Distrito Federal,2020-10-07,,estimate,-0.016,-0.014,0.009,-0.025,-0.02,-0.017,-0.014,-0.011,0
Distrito Federal,2020-10-08,,estimate,-0.016,-0.014,0.009,-0.025,-0.02,-0.017,-0.014,-0.011,0
Distrito Federal,2020-10-09,,estimate,-0.016,-0.014,0.009,-0.025,-0.02,-0.017,-0.014,-0.011,0
Distrito Federal,2020-10-10,,estimate,-0.016,-0.014,0.008,-0.025,-0.02,-0.017,-0.014,-0.011,0
Distrito Federal,2020-10-11,,estimate,-0.016,-0.015,0.008,-0.026,-0.02,-0.017,-0.014,-0.011,0
Distrito Federal,2020-10-12,,estimate,-0.016,-0.015,0.008,-0.026,-0.02,-0.017,-0.014,-0.011,-0.001
Distrito Federal,2020-10-13,,estimate,-0.016,-0.015,0.007,-0.027,-0.02,-0.017,-0.014,-0.012,-0.002
Distrito Federal,2020-10-14,,estimate,-0.016,-0.016,0.007,-0.027,-0.02,-0.017,-0.014,-0.012,-0.004
Distrito Federal,2020-10-15,,estimate,-0.016,-0.016,0.007,-0.027,-0.02,-0.018,-0.015,-0.012,-0.004
Distrito Federal,2020-10-16,,estimate,-0.016,-0.016,0.007,-0.028,-0.021,-0.018,-0.015,-0.012,-0.005
Distrito Federal,2020-10-17,,estimate,-0.016,-0.017,0.007,-0.029,-0.021,-0.018,-0.015,-0.012,-0.006
Distrito Federal,2020-10-18,,estimate,-0.016,-0.017,0.008,-0.03,-0.021,-0.018,-0.015,-0.012,-0.006
Distrito Federal,2020-10-19,,estimate,-0.016,-0.017,0.008,-0.031,-0.021,-0.018,-0.015,-0.012,-0.007
Distrito Federal,2020-10-20,,estimate,-0.016,-0.017,0.008,-0.032,-0.022,-0.018,-0.014,-0.012,-0.006
Distrito Federal,2020-10-21,,estimate,-0.016,-0.017,0.009,-0.033,-0.021,-0.018,-0.014,-0.011,-0.006
Distrito Federal,2020-10-22,,estimate,-0.016,-0.017,0.009,-0.034,-0.021,-0.017,-0.014,-0.011,-0.006
Distrito Federal,2020-10-23,,estimate,-0.015,-0.016,0.009,-0.034,-0.021,-0.017,-0.013,-0.01,-0.005
Distrito Federal,2020-10-24,,estimate,-0.014,-0.016,0.009,-0.033,-0.02,-0.016,-0.012,-0.01,-0.004
Distrito Federal,2020-10-25,,estimate,-0.013,-0.015,0.009,-0.032,-0.019,-0.015,-0.011,-0.009,-0.004
Distrito Federal,2020-10-26,,estimate,-0.012,-0.014,0.009,-0.031,-0.018,-0.014,-0.01,-0.008,-0.002
Distrito Federal,2020-10-27,,estimate,-0.011,-0.012,0.009,-0.029,-0.017,-0.013,-0.009,-0.006,-0.001
Distrito Federal,2020-10-28,,estimate,-0.009,-0.011,0.008,-0.027,-0.015,-0.011,-0.008,-0.005,0
Distrito Federal,2020-10-29,,estimate,-0.008,-0.009,0.008,-0.024,-0.013,-0.01,-0.006,-0.004,0.002
Distrito Federal,2020-10-30,,estimate,-0.006,-0.007,0.008,-0.021,-0.011,-0.008,-0.004,-0.002,0.003
Distrito Federal,2020-10-31,,estimate,-0.004,-0.005,0.007,-0.018,-0.009,-0.006,-0.003,0,0.005
Distrito Federal,2020-11-01,,estimate,-0.002,-0.003,0.007,-0.015,-0.007,-0.004,-0.001,0.001,0.008
Distrito Federal,2020-11-02,,estimate,-0.001,-0.001,0.007,-0.012,-0.005,-0.002,0.001,0.003,0.01
Distrito Federal,2020-11-03,,estimate,0.001,0.001,0.007,-0.01,-0.003,0,0.003,0.005,0.013
Distrito Federal,2020-11-04,,estimate,0.003,0.004,0.008,-0.008,-0.001,0.002,0.005,0.007,0.016
Distrito Federal,2020-11-05,,estimate,0.005,0.006,0.008,-0.005,0.001,0.003,0.007,0.01,0.02
Distrito Federal,2020-11-06,,estimate,0.007,0.008,0.008,-0.003,0.003,0.005,0.009,0.012,0.022
Distrito Federal,2020-11-07,,estimate,0.009,0.01,0.009,-0.001,0.004,0.007,0.011,0.014,0.025
Distrito Federal,2020-11-08,,estimate,0.011,0.012,0.009,0,0.006,0.009,0.012,0.016,0.028
Distrito Federal,2020-11-09,,estimate,0.012,0.014,0.009,0.002,0.008,0.01,0.014,0.018,0.031
Distrito Federal,2020-11-10,,estimate,0.014,0.015,0.009,0.004,0.009,0.012,0.016,0.02,0.032
Distrito Federal,2020-11-11,,estimate,0.015,0.017,0.009,0.005,0.01,0.013,0.017,0.021,0.034
Distrito Federal,2020-11-12,,estimate,0.017,0.018,0.009,0.006,0.012,0.015,0.019,0.022,0.035
Distrito Federal,2020-11-13,,estimate,0.018,0.019,0.009,0.007,0.013,0.016,0.02,0.024,0.036
Distrito Federal,2020-11-14,,estimate,0.019,0.02,0.009,0.008,0.014,0.017,0.021,0.025,0.036
Distrito Federal,2020-11-15,,estimate,0.02,0.021,0.008,0.009,0.015,0.018,0.022,0.025,0.036
Distrito Federal,2020-11-16,,estimate,0.02,0.021,0.008,0.009,0.016,0.019,0.022,0.026,0.036
Distrito Federal,2020-11-17,,estimate,0.021,0.022,0.008,0.01,0.016,0.019,0.023,0.026,0.036
Distrito Federal,2020-11-18,,estimate,0.022,0.022,0.008,0.009,0.017,0.02,0.023,0.027,0.037
Distrito Federal,2020-11-19,,estimate,0.022,0.022,0.008,0.009,0.017,0.02,0.024,0.027,0.037
Distrito Federal,2020-11-20,,estimate,0.022,0.022,0.009,0.009,0.017,0.02,0.024,0.027,0.037
Distrito Federal,2020-11-21,,estimate,0.022,0.022,0.009,0.008,0.017,0.02,0.024,0.028,0.037
Distrito Federal,2020-11-22,,estimate,0.022,0.022,0.009,0.007,0.017,0.02,0.024,0.028,0.037
Distrito Federal,2020-11-23,,estimate,0.022,0.022,0.009,0.006,0.016,0.02,0.024,0.028,0.037
Distrito Federal,2020-11-24,,estimate,0.022,0.022,0.01,0.006,0.016,0.02,0.024,0.028,0.038
Distrito Federal,2020-11-25,,estimate,0.022,0.022,0.011,0.004,0.015,0.019,0.024,0.029,0.039
Distrito Federal,2020-11-26,,estimate,0.022,0.021,0.011,0.002,0.014,0.019,0.024,0.029,0.04
Distrito Federal,2020-11-27,,estimate,0.021,0.021,0.012,0.001,0.014,0.019,0.024,0.029,0.041
Distrito Federal,2020-11-28,,estimate based on partial data,0.021,0.021,0.013,-0.002,0.013,0.018,0.025,0.03,0.043
Distrito Federal,2020-11-29,,estimate based on partial data,0.021,0.021,0.015,-0.004,0.012,0.018,0.025,0.03,0.044
Distrito Federal,2020-11-30,,estimate based on partial data,0.021,0.021,0.016,-0.007,0.011,0.017,0.024,0.031,0.046
Distrito Federal,2020-12-01,,estimate based on partial data,0.021,0.02,0.018,-0.01,0.01,0.017,0.025,0.031,0.048
Distrito Federal,2020-12-02,,estimate based on partial data,0.021,0.02,0.019,-0.013,0.009,0.017,0.025,0.032,0.051
Distrito Federal,2020-12-03,,estimate based on partial data,0.021,0.02,0.021,-0.016,0.009,0.016,0.025,0.032,0.053
Distrito Federal,2020-12-04,,estimate based on partial data,0.021,0.02,0.023,-0.018,0.008,0.016,0.025,0.033,0.055
Distrito Federal,2020-12-05,,estimate based on partial data,0.021,0.02,0.025,-0.023,0.007,0.016,0.026,0.034,0.057
Distrito Federal,2020-12-06,,estimate based on partial data,0.021,0.02,0.027,-0.026,0.006,0.016,0.026,0.034,0.059
Distrito Federal,2020-12-07,,estimate based on partial data,0.021,0.02,0.029,-0.028,0.005,0.016,0.027,0.035,0.063
Distrito Federal,2020-12-08,,estimate based on partial data,0.021,0.02,0.031,-0.031,0.004,0.015,0.027,0.036,0.066
Distrito Federal,2020-12-09,,forecast,0.021,0.02,0.031,-0.031,0.004,0.015,0.027,0.036,0.066
Distrito Federal,2020-12-10,,forecast,0.021,0.02,0.031,-0.031,0.004,0.015,0.027,0.036,0.066
Distrito Federal,2020-12-11,,forecast,0.021,0.02,0.031,-0.031,0.004,0.015,0.027,0.036,0.066
Distrito Federal,2020-12-12,,forecast,0.021,0.02,0.031,-0.031,0.004,0.015,0.027,0.036,0.066
Distrito Federal,2020-12-13,,forecast,0.021,0.02,0.031,-0.031,0.004,0.015,0.027,0.036,0.066
Distrito Federal,2020-12-14,,forecast,0.021,0.02,0.031,-0.031,0.004,0.015,0.027,0.036,0.066
Distrito Federal,2020-12-15,,forecast,0.021,0.02,0.031,-0.031,0.004,0.015,0.027,0.036,0.066
Distrito Federal,2020-12-16,,forecast,0.021,0.02,0.031,-0.031,0.004,0.015,0.027,0.036,0.066
Distrito Federal,2020-12-17,,forecast,0.021,0.02,0.031,-0.031,0.004,0.015,0.027,0.036,0.066
Distrito Federal,2020-12-18,,forecast,0.021,0.02,0.031,-0.031,0.004,0.015,0.027,0.036,0.066
Distrito Federal,2020-12-19,,forecast,0.021,0.02,0.031,-0.031,0.004,0.015,0.027,0.036,0.066
Distrito Federal,2020-12-20,,forecast,0.021,0.02,0.031,-0.031,0.004,0.015,0.027,0.036,0.066
Distrito Federal,2020-12-21,,forecast,0.021,0.02,0.031,-0.031,0.004,0.015,0.027,0.036,0.066
Distrito Federal,2020-12-22,,forecast,0.021,0.02,0.031,-0.031,0.004,0.015,0.027,0.036,0.066
Espirito Santo,2020-09-15,,estimate,-0.004,-0.004,0.012,-0.024,-0.012,-0.006,-0.001,0.003,0.013
Espirito Santo,2020-09-16,,estimate,-0.004,-0.004,0.011,-0.023,-0.011,-0.006,-0.001,0.003,0.013
Espirito Santo,2020-09-17,,estimate,-0.004,-0.004,0.01,-0.022,-0.01,-0.006,-0.001,0.003,0.012
Espirito Santo,2020-09-18,,estimate,-0.003,-0.004,0.01,-0.021,-0.01,-0.006,-0.001,0.003,0.011
Espirito Santo,2020-09-19,,estimate,-0.003,-0.004,0.009,-0.02,-0.009,-0.005,-0.001,0.002,0.011
Espirito Santo,2020-09-20,,estimate,-0.003,-0.003,0.009,-0.018,-0.009,-0.005,-0.001,0.002,0.01
Espirito Santo,2020-09-21,,estimate,-0.003,-0.003,0.008,-0.017,-0.008,-0.005,-0.001,0.002,0.01
Espirito Santo,2020-09-22,,estimate,-0.002,-0.003,0.008,-0.016,-0.008,-0.004,-0.001,0.003,0.009
Espirito Santo,2020-09-23,,estimate,-0.002,-0.002,0.007,-0.015,-0.007,-0.004,0,0.003,0.009
Espirito Santo,2020-09-24,,estimate,-0.002,-0.002,0.007,-0.014,-0.006,-0.003,0,0.003,0.009
Espirito Santo,2020-09-25,,estimate,-0.001,-0.002,0.007,-0.013,-0.006,-0.003,0,0.003,0.009
Espirito Santo,2020-09-26,,estimate,-0.001,-0.001,0.006,-0.012,-0.005,-0.002,0.001,0.003,0.009
Espirito Santo,2020-09-27,,estimate,0,-0.001,0.006,-0.011,-0.004,-0.002,0.001,0.003,0.009
Espirito Santo,2020-09-28,,estimate,0,0,0.006,-0.01,-0.004,-0.001,0.001,0.004,0.009
Espirito Santo,2020-09-29,,estimate,0,0,0.005,-0.009,-0.003,-0.001,0.002,0.004,0.009
Espirito Santo,2020-09-30,,estimate,0.001,0.001,0.005,-0.008,-0.002,0,0.002,0.004,0.009
Espirito Santo,2020-10-01,,estimate,0.001,0.001,0.005,-0.007,-0.002,0,0.003,0.005,0.01
Espirito Santo,2020-10-02,,estimate,0.002,0.002,0.005,-0.006,-0.001,0.001,0.003,0.005,0.01
Espirito Santo,2020-10-03,,estimate,0.002,0.002,0.005,-0.005,-0.001,0.001,0.003,0.005,0.01
Espirito Santo,2020-10-04,,estimate,0.003,0.003,0.005,-0.005,0,0.002,0.004,0.006,0.011
Espirito Santo,2020-10-05,,estimate,0.003,0.003,0.005,-0.004,0.001,0.002,0.004,0.006,0.011
Espirito Santo,2020-10-06,,estimate,0.004,0.004,0.005,-0.004,0.001,0.003,0.005,0.007,0.012
Espirito Santo,2020-10-07,,estimate,0.004,0.004,0.005,-0.003,0.002,0.003,0.005,0.007,0.012
Espirito Santo,2020-10-08,,estimate,0.005,0.005,0.005,-0.002,0.002,0.004,0.006,0.008,0.013
Espirito Santo,2020-10-09,,estimate,0.005,0.005,0.005,-0.002,0.002,0.004,0.006,0.008,0.013
Espirito Santo,2020-10-10,,estimate,0.006,0.006,0.005,-0.002,0.003,0.005,0.007,0.009,0.014
Espirito Santo,2020-10-11,,estimate,0.006,0.006,0.005,-0.001,0.004,0.005,0.007,0.009,0.014
Espirito Santo,2020-10-12,,estimate,0.007,0.007,0.005,-0.001,0.004,0.006,0.008,0.01,0.015
Espirito Santo,2020-10-13,,estimate,0.007,0.007,0.005,0,0.004,0.006,0.008,0.01,0.015
Espirito Santo,2020-10-14,,estimate,0.008,0.008,0.005,0,0.005,0.007,0.009,0.01,0.016
Espirito Santo,2020-10-15,,estimate,0.008,0.008,0.005,0.001,0.005,0.007,0.009,0.011,0.016
Espirito Santo,2020-10-16,,estimate,0.008,0.009,0.005,0.001,0.006,0.007,0.01,0.011,0.017
Espirito Santo,2020-10-17,,estimate,0.009,0.009,0.005,0.002,0.006,0.008,0.01,0.012,0.017
Espirito Santo,2020-10-18,,estimate,0.009,0.01,0.005,0.002,0.007,0.008,0.01,0.012,0.017
Espirito Santo,2020-10-19,,estimate,0.01,0.01,0.005,0.002,0.007,0.009,0.011,0.013,0.018
Espirito Santo,2020-10-20,,estimate,0.01,0.01,0.005,0.003,0.008,0.009,0.011,0.013,0.018
Espirito Santo,2020-10-21,,estimate,0.011,0.011,0.005,0.003,0.008,0.01,0.012,0.014,0.019
Espirito Santo,2020-10-22,,estimate,0.011,0.011,0.005,0.004,0.009,0.01,0.012,0.014,0.019
Espirito Santo,2020-10-23,,estimate,0.012,0.012,0.005,0.004,0.009,0.011,0.013,0.015,0.019
Espirito Santo,2020-10-24,,estimate,0.012,0.012,0.005,0.005,0.01,0.011,0.013,0.015,0.02
Espirito Santo,2020-10-25,,estimate,0.013,0.013,0.005,0.005,0.01,0.012,0.014,0.016,0.02
Espirito Santo,2020-10-26,,estimate,0.013,0.013,0.005,0.006,0.011,0.012,0.014,0.016,0.021
Espirito Santo,2020-10-27,,estimate,0.014,0.014,0.005,0.006,0.011,0.013,0.015,0.017,0.022
Espirito Santo,2020-10-28,,estimate,0.014,0.014,0.005,0.007,0.012,0.013,0.015,0.017,0.022
Espirito Santo,2020-10-29,,estimate,0.015,0.015,0.005,0.007,0.012,0.014,0.016,0.018,0.023
Espirito Santo,2020-10-30,,estimate,0.015,0.015,0.005,0.008,0.013,0.014,0.017,0.018,0.023
Espirito Santo,2020-10-31,,estimate,0.016,0.016,0.005,0.008,0.013,0.015,0.017,0.019,0.024
Espirito Santo,2020-11-01,,estimate,0.017,0.017,0.005,0.009,0.014,0.015,0.018,0.019,0.025
Espirito Santo,2020-11-02,,estimate,0.017,0.017,0.005,0.009,0.014,0.016,0.018,0.02,0.025
Espirito Santo,2020-11-03,,estimate,0.018,0.018,0.005,0.01,0.015,0.016,0.019,0.02,0.026
Espirito Santo,2020-11-04,,estimate,0.018,0.018,0.005,0.01,0.015,0.017,0.019,0.021,0.026
Espirito Santo,2020-11-05,,estimate,0.019,0.019,0.005,0.011,0.016,0.017,0.02,0.021,0.027
Espirito Santo,2020-11-06,,estimate,0.019,0.019,0.005,0.012,0.016,0.018,0.02,0.022,0.028
Espirito Santo,2020-11-07,,estimate,0.019,0.02,0.005,0.012,0.016,0.018,0.02,0.022,0.028
Espirito Santo,2020-11-08,,estimate,0.02,0.02,0.005,0.013,0.017,0.019,0.021,0.023,0.028
Espirito Santo,2020-11-09,,estimate,0.02,0.02,0.005,0.013,0.017,0.019,0.021,0.023,0.029
Espirito Santo,2020-11-10,,estimate,0.021,0.021,0.005,0.013,0.018,0.02,0.022,0.024,0.029
Espirito Santo,2020-11-11,,estimate,0.021,0.021,0.005,0.014,0.018,0.02,0.022,0.024,0.03
Espirito Santo,2020-11-12,,estimate,0.022,0.022,0.005,0.014,0.018,0.02,0.023,0.025,0.03
Espirito Santo,2020-11-13,,estimate,0.022,0.022,0.005,0.014,0.019,0.021,0.023,0.025,0.03
Espirito Santo,2020-11-14,,estimate,0.022,0.022,0.005,0.014,0.019,0.021,0.023,0.025,0.031
Espirito Santo,2020-11-15,,estimate,0.023,0.023,0.005,0.015,0.019,0.021,0.024,0.026,0.031
Espirito Santo,2020-11-16,,estimate,0.023,0.023,0.005,0.015,0.02,0.022,0.024,0.026,0.032
Espirito Santo,2020-11-17,,estimate,0.023,0.023,0.005,0.015,0.02,0.022,0.024,0.027,0.032
Espirito Santo,2020-11-18,,estimate,0.024,0.024,0.006,0.015,0.02,0.022,0.025,0.027,0.033
Espirito Santo,2020-11-19,,estimate,0.024,0.024,0.006,0.015,0.02,0.022,0.025,0.028,0.034
Espirito Santo,2020-11-20,,estimate,0.024,0.024,0.006,0.015,0.02,0.023,0.026,0.028,0.034
Espirito Santo,2020-11-21,,estimate,0.024,0.025,0.006,0.015,0.021,0.023,0.026,0.028,0.035
Espirito Santo,2020-11-22,,estimate,0.025,0.025,0.007,0.014,0.021,0.023,0.026,0.029,0.036
Espirito Santo,2020-11-23,,estimate,0.025,0.025,0.007,0.014,0.021,0.023,0.027,0.029,0.037
Espirito Santo,2020-11-24,,estimate,0.025,0.025,0.007,0.014,0.021,0.023,0.027,0.03,0.038
Espirito Santo,2020-11-25,,estimate,0.025,0.026,0.008,0.013,0.02,0.024,0.027,0.031,0.039
Espirito Santo,2020-11-26,,estimate,0.025,0.026,0.008,0.013,0.02,0.024,0.028,0.031,0.04
Espirito Santo,2020-11-27,,estimate,0.026,0.026,0.009,0.012,0.02,0.024,0.028,0.032,0.041
Espirito Santo,2020-11-28,,estimate based on partial data,0.026,0.026,0.01,0.011,0.02,0.024,0.028,0.032,0.043
Espirito Santo,2020-11-29,,estimate based on partial data,0.026,0.027,0.01,0.011,0.02,0.024,0.028,0.033,0.044
Espirito Santo,2020-11-30,,estimate based on partial data,0.026,0.027,0.011,0.01,0.02,0.024,0.028,0.033,0.046
Espirito Santo,2020-12-01,,estimate based on partial data,0.026,0.027,0.012,0.009,0.02,0.024,0.029,0.034,0.048
Espirito Santo,2020-12-02,,estimate based on partial data,0.026,0.027,0.013,0.008,0.019,0.024,0.029,0.034,0.049
Espirito Santo,2020-12-03,,estimate based on partial data,0.026,0.027,0.014,0.007,0.019,0.024,0.029,0.035,0.051
Espirito Santo,2020-12-04,,estimate based on partial data,0.026,0.028,0.014,0.006,0.019,0.024,0.029,0.036,0.053
Espirito Santo,2020-12-05,,estimate based on partial data,0.026,0.028,0.015,0.005,0.019,0.023,0.03,0.036,0.055
Espirito Santo,2020-12-06,,estimate based on partial data,0.026,0.028,0.016,0.003,0.018,0.024,0.03,0.036,0.056
Espirito Santo,2020-12-07,,estimate based on partial data,0.027,0.028,0.017,0.002,0.018,0.023,0.03,0.037,0.058
Espirito Santo,2020-12-08,,estimate based on partial data,0.027,0.028,0.018,0.001,0.018,0.024,0.03,0.037,0.06
Espirito Santo,2020-12-09,,forecast,0.027,0.028,0.018,0.001,0.018,0.024,0.03,0.037,0.06
Espirito Santo,2020-12-10,,forecast,0.027,0.028,0.018,0.001,0.018,0.024,0.03,0.037,0.06
Espirito Santo,2020-12-11,,forecast,0.027,0.028,0.018,0.001,0.018,0.024,0.03,0.037,0.06
Espirito Santo,2020-12-12,,forecast,0.027,0.028,0.018,0.001,0.018,0.024,0.03,0.037,0.06
Espirito Santo,2020-12-13,,forecast,0.027,0.028,0.018,0.001,0.018,0.024,0.03,0.037,0.06
Espirito Santo,2020-12-14,,forecast,0.027,0.028,0.018,0.001,0.018,0.024,0.03,0.037,0.06
Espirito Santo,2020-12-15,,forecast,0.027,0.028,0.018,0.001,0.018,0.024,0.03,0.037,0.06
Espirito Santo,2020-12-16,,forecast,0.027,0.028,0.018,0.001,0.018,0.024,0.03,0.037,0.06
Espirito Santo,2020-12-17,,forecast,0.027,0.028,0.018,0.001,0.018,0.024,0.03,0.037,0.06
Espirito Santo,2020-12-18,,forecast,0.027,0.028,0.018,0.001,0.018,0.024,0.03,0.037,0.06
Espirito Santo,2020-12-19,,forecast,0.027,0.028,0.018,0.001,0.018,0.024,0.03,0.037,0.06
Espirito Santo,2020-12-20,,forecast,0.027,0.028,0.018,0.001,0.018,0.024,0.03,0.037,0.06
Espirito Santo,2020-12-21,,forecast,0.027,0.028,0.018,0.001,0.018,0.024,0.03,0.037,0.06
Espirito Santo,2020-12-22,,forecast,0.027,0.028,0.018,0.001,0.018,0.024,0.03,0.037,0.06
Goiás,2020-09-15,,estimate,-0.026,-0.028,0.018,-0.06,-0.038,-0.03,-0.022,-0.017,-0.001
Goiás,2020-09-16,,estimate,-0.026,-0.028,0.017,-0.059,-0.038,-0.03,-0.023,-0.017,-0.003
Goiás,2020-09-17,,estimate,-0.026,-0.028,0.016,-0.058,-0.037,-0.03,-0.023,-0.018,-0.005
Goiás,2020-09-18,,estimate,-0.026,-0.028,0.015,-0.056,-0.037,-0.03,-0.023,-0.018,-0.006
Goiás,2020-09-19,,estimate,-0.026,-0.028,0.015,-0.054,-0.036,-0.03,-0.023,-0.019,-0.007
Goiás,2020-09-20,,estimate,-0.026,-0.028,0.014,-0.053,-0.036,-0.03,-0.023,-0.019,-0.008
Goiás,2020-09-21,,estimate,-0.026,-0.028,0.013,-0.051,-0.035,-0.029,-0.023,-0.019,-0.009
Goiás,2020-09-22,,estimate,-0.026,-0.028,0.012,-0.05,-0.035,-0.029,-0.023,-0.019,-0.01
Goiás,2020-09-23,,estimate,-0.026,-0.027,0.012,-0.049,-0.034,-0.029,-0.023,-0.019,-0.011
Goiás,2020-09-24,,estimate,-0.026,-0.027,0.011,-0.048,-0.034,-0.029,-0.023,-0.019,-0.011
Goiás,2020-09-25,,estimate,-0.026,-0.027,0.011,-0.046,-0.033,-0.028,-0.023,-0.019,-0.012
Goiás,2020-09-26,,estimate,-0.025,-0.026,0.01,-0.044,-0.033,-0.028,-0.023,-0.019,-0.012
Goiás,2020-09-27,,estimate,-0.025,-0.026,0.01,-0.043,-0.032,-0.028,-0.023,-0.019,-0.012
Goiás,2020-09-28,,estimate,-0.025,-0.026,0.009,-0.042,-0.031,-0.027,-0.023,-0.019,-0.012
Goiás,2020-09-29,,estimate,-0.025,-0.025,0.009,-0.041,-0.03,-0.027,-0.023,-0.019,-0.012
Goiás,2020-09-30,,estimate,-0.024,-0.025,0.009,-0.039,-0.03,-0.026,-0.022,-0.019,-0.012
Goiás,2020-10-01,,estimate,-0.024,-0.024,0.009,-0.038,-0.029,-0.026,-0.022,-0.019,-0.011
Goiás,2020-10-02,,estimate,-0.024,-0.024,0.008,-0.037,-0.029,-0.026,-0.022,-0.019,-0.01
Goiás,2020-10-03,,estimate,-0.023,-0.023,0.008,-0.037,-0.028,-0.025,-0.022,-0.019,-0.01
Goiás,2020-10-04,,estimate,-0.023,-0.023,0.008,-0.036,-0.028,-0.025,-0.021,-0.018,-0.009
Goiás,2020-10-05,,estimate,-0.023,-0.023,0.008,-0.035,-0.028,-0.025,-0.021,-0.018,-0.008
Goiás,2020-10-06,,estimate,-0.022,-0.022,0.009,-0.035,-0.027,-0.024,-0.021,-0.018,-0.008
Goiás,2020-10-07,,estimate,-0.022,-0.022,0.009,-0.035,-0.027,-0.024,-0.02,-0.018,-0.007
Goiás,2020-10-08,,estimate,-0.022,-0.022,0.009,-0.035,-0.027,-0.024,-0.02,-0.017,-0.006
Goiás,2020-10-09,,estimate,-0.022,-0.021,0.009,-0.035,-0.026,-0.024,-0.02,-0.017,-0.006
Goiás,2020-10-10,,estimate,-0.022,-0.021,0.009,-0.034,-0.026,-0.023,-0.02,-0.017,-0.005
Goiás,2020-10-11,,estimate,-0.021,-0.021,0.009,-0.034,-0.026,-0.023,-0.02,-0.017,-0.006
Goiás,2020-10-12,,estimate,-0.021,-0.021,0.009,-0.034,-0.026,-0.023,-0.02,-0.017,-0.006
Goiás,2020-10-13,,estimate,-0.021,-0.021,0.009,-0.034,-0.026,-0.023,-0.02,-0.017,-0.006
Goiás,2020-10-14,,estimate,-0.021,-0.021,0.009,-0.035,-0.026,-0.023,-0.02,-0.017,-0.007
Goiás,2020-10-15,,estimate,-0.021,-0.021,0.009,-0.035,-0.026,-0.023,-0.02,-0.017,-0.007
Goiás,2020-10-16,,estimate,-0.021,-0.021,0.008,-0.035,-0.026,-0.023,-0.02,-0.017,-0.008
Goiás,2020-10-17,,estimate,-0.021,-0.022,0.008,-0.035,-0.026,-0.023,-0.02,-0.017,-0.009
Goiás,2020-10-18,,estimate,-0.021,-0.022,0.008,-0.036,-0.026,-0.023,-0.02,-0.017,-0.009
Goiás,2020-10-19,,estimate,-0.021,-0.022,0.008,-0.036,-0.026,-0.023,-0.02,-0.017,-0.01
Goiás,2020-10-20,,estimate,-0.021,-0.022,0.008,-0.037,-0.026,-0.023,-0.02,-0.017,-0.01
Goiás,2020-10-21,,estimate,-0.021,-0.022,0.008,-0.037,-0.027,-0.023,-0.02,-0.017,-0.011
Goiás,2020-10-22,,estimate,-0.021,-0.022,0.009,-0.038,-0.027,-0.023,-0.019,-0.017,-0.011
Goiás,2020-10-23,,estimate,-0.021,-0.022,0.009,-0.038,-0.027,-0.023,-0.019,-0.017,-0.011
Goiás,2020-10-24,,estimate,-0.021,-0.022,0.009,-0.038,-0.027,-0.023,-0.019,-0.017,-0.011
Goiás,2020-10-25,,estimate,-0.021,-0.022,0.009,-0.039,-0.027,-0.022,-0.019,-0.017,-0.01
Goiás,2020-10-26,,estimate,-0.02,-0.022,0.009,-0.039,-0.026,-0.022,-0.019,-0.016,-0.01
Goiás,2020-10-27,,estimate,-0.02,-0.022,0.009,-0.039,-0.026,-0.022,-0.018,-0.016,-0.01
Goiás,2020-10-28,,estimate,-0.02,-0.021,0.009,-0.038,-0.025,-0.022,-0.018,-0.016,-0.009
Goiás,2020-10-29,,estimate,-0.019,-0.021,0.009,-0.038,-0.025,-0.021,-0.018,-0.015,-0.009
Goiás,2020-10-30,,estimate,-0.019,-0.02,0.009,-0.037,-0.025,-0.021,-0.017,-0.015,-0.009
Goiás,2020-10-31,,estimate,-0.018,-0.02,0.009,-0.036,-0.024,-0.02,-0.017,-0.014,-0.008
